6.571428571428572, 0
13.97689075630252, 0.8088235294117645
17.389495798319327, 1.3676470588235299
19.549579831932775, 1.764705882352942
20.913445378151266, 2.029411764705883
22.27731092436975, 2.2941176470588243
23.3, 2.500000000000001
24.947899159663866, 2.823529411764707
26.99285714285714, 3.2500000000000013
28.69873949579832, 3.5441176470588247
31.484033613445376, 4.058823529411766
33.531512605042025, 4.397058823529413
36.43361344537816, 4.823529411764708
36.43361344537816, 4.823529411764708
38.142016806722694, 5.029411764705884
